dates,confirmed,recovered,tested,other,deceased,vaccinated1,vaccinated2
2020-12-18,3352,3312,72410,29,2,0,0
2020-12-19,3353,3314,72410,29,2,0,0
2020-12-20,3353,3315,72410,29,2,0,0
2020-12-21,3353,3315,72410,29,2,0,0
2020-12-22,3354,3315,72410,29,2,0,0
2020-12-23,3354,3315,72410,29,2,0,0
2020-12-24,3356,3315,72410,29,2,0,0
2020-12-25,3358,3315,72410,29,2,0,0
2020-12-26,3359,3317,72410,29,2,0,0
2020-12-27,3360,3318,72410,29,2,0,0
2020-12-28,3361,3318,72410,29,2,0,0
2020-12-29,3361,3319,72410,29,2,0,0
2020-12-30,3361,3319,72410,29,2,0,0
2020-12-31,3364,3320,72410,29,2,0,0
2021-01-01,3364,3320,72410,29,2,0,0
2021-01-02,3364,3320,72410,29,2,0,0
2021-01-03,3365,3323,72410,29,2,0,0
2021-01-04,3365,3324,72410,29,2,0,0
2021-01-05,3365,3325,72410,29,2,0,0
2021-01-06,3365,3327,72410,29,2,0,0
2021-01-07,3365,3327,72410,29,2,0,0
2021-01-08,3366,3327,72410,29,2,0,0
2021-01-09,3366,3328,72410,29,2,0,0
2021-01-10,3366,3330,72410,29,2,0,0
2021-01-11,3368,3330,72410,29,2,0,0
2021-01-12,3368,3330,72410,29,2,0,0
2021-01-13,3369,3331,72410,29,2,0,0
2021-01-14,3371,3331,72410,29,2,0,0
2021-01-15,3373,3331,72410,29,2,0,0
2021-01-16,3373,3331,72410,29,2,123,0
2021-01-17,3374,3331,72410,29,2,123,0
2021-01-18,3374,3333,72410,29,2,123,0
2021-01-19,3374,3334,72410,29,2,208,0
2021-01-20,3376,3334,72410,29,2,219,0
2021-01-21,3376,3335,72410,29,2,278,0
2021-01-22,3377,3336,72410,29,2,356,0
2021-01-23,3377,3336,72410,29,2,628,0
2021-01-24,3377,3338,72410,29,2,628,0
2021-01-25,3377,3339,72410,29,2,665,0
2021-01-26,3378,3340,72410,29,2,665,0
2021-01-27,3379,3340,72410,29,2,665,0
2021-01-28,3379,3340,72410,29,2,779,0
2021-01-29,3380,3340,72410,29,2,940,0
2021-01-30,3380,3342,72410,29,2,1083,0
2021-01-31,3380,3342,72410,29,2,1083,0
2021-02-01,3380,3343,72410,29,2,1273,0
2021-02-02,3380,3343,72410,29,2,1336,0
2021-02-03,3380,3343,72410,29,2,1487,0
2021-02-04,3380,3343,72410,29,2,1636,0
2021-02-05,3380,3344,72410,29,2,1888,0
2021-02-06,3380,3345,72410,29,2,2212,0
2021-02-07,3380,3345,72410,29,2,2212,0
2021-02-08,3380,3346,72410,29,2,2295,0
2021-02-09,3380,3346,72410,29,2,2540,0
2021-02-10,3380,3346,72410,29,2,3356,0
2021-02-11,3380,3346,72410,29,2,3728,0
2021-02-12,3382,3346,72410,29,2,3985,0
2021-02-13,3382,3346,72410,29,2,4043,71
2021-02-14,3382,3346,72410,29,2,4043,71
2021-02-15,3382,3346,72410,29,2,4319,75
2021-02-16,3382,3349,72410,29,2,4483,164
2021-02-17,3384,3349,72410,29,2,5623,188
2021-02-18,3384,3349,72410,29,2,6133,208
2021-02-19,3384,3349,72410,29,2,6473,322
2021-02-20,3384,3349,72410,29,2,6674,457
2021-02-21,3384,3351,72410,29,2,6674,457
2021-02-22,3384,3351,72410,29,2,6786,506
2021-02-23,3384,3351,72410,29,2,6836,515
2021-02-24,3386,3351,72410,29,2,6905,520
2021-02-25,3387,3351,72410,29,2,7403,591
2021-02-26,3388,3353,72410,29,2,7723,719
2021-02-27,3388,3353,72410,29,2,7723,719
2021-02-28,3388,3353,72410,29,2,7723,719
2021-03-01,3388,3353,72410,29,2,7434,821
2021-03-02,3390,3353,72410,29,2,8052,901
2021-03-03,3390,3353,72410,30,2,8915,1090
2021-03-04,3390,3353,72410,30,2,9627,1340
2021-03-05,3390,3353,72410,30,2,10563,1532
2021-03-06,3392,3354,72410,30,2,11501,1725
2021-03-07,3401,3357,72410,30,2,11501,1725
2021-03-08,3406,3357,72410,30,2,12139,1859
2021-03-09,3406,3357,72410,30,2,12560,2092
2021-03-10,3409,3357,72410,30,2,13214,2342
2021-03-11,3409,3357,72410,30,2,13214,2342
2021-03-12,3413,3358,72410,30,2,14038,2650
2021-03-13,3417,3358,72410,30,2,14478,2688
2021-03-14,3420,3358,72410,30,2,14478,2688
2021-03-15,3422,3360,72410,30,2,15215,2913
2021-03-16,3427,3369,72410,30,2,15997,3035
2021-03-17,3427,3369,72410,30,2,16642,3241
2021-03-18,3436,3374,72410,30,2,17064,3424
2021-03-19,3446,3376,72410,30,2,18004,3575
2021-03-20,3453,3377,72410,30,2,18661,3663
2021-03-21,3463,3379,72410,30,2,18661,3663
2021-03-22,3467,3383,72410,30,2,19308,3684
2021-03-23,3474,3385,72410,30,2,19979,3731
2021-03-24,3485,3390,72410,30,2,20566,3772
2021-03-25,3511,3394,72410,30,2,21004,3843
2021-03-26,3528,3395,72410,30,2,21813,3984
2021-03-27,3554,3400,72410,30,2,22249,4039
2021-03-28,3581,3410,72410,30,2,22249,4039
2021-03-29,3597,3415,72410,30,2,22249,4039
2021-03-30,3609,3425,72410,30,2,22952,4279
2021-03-31,3628,3433,72410,30,2,23619,4447
2021-04-01,3645,3439,72410,30,2,26876,4731
2021-04-02,3665,3445,72410,30,2,31564,6190
2021-04-03,3681,3465,72410,30,2,34854,6496
2021-04-04,3706,3484,72410,30,2,37685,6683
2021-04-05,3733,3502,72410,30,2,41922,7200
2021-04-06,3749,3530,72410,31,2,46211,7565
2021-04-07,3773,3554,72410,31,2,49028,7815
2021-04-08,3803,3566,72410,31,2,52156,8136
2021-04-09,3887,3624,72410,33,2,55718,8442
2021-04-10,3990,3639,72410,33,2,59130,8778
2021-04-11,4067,3659,72410,33,2,61498,9025
2021-04-12,4194,3678,72410,35,2,64704,9407
2021-04-13,4301,3699,72410,35,2,66368,9697
2021-04-14,4405,3728,72410,37,2,67859,10001
2021-04-15,4518,3744,72410,36,4,69063,10376
2021-04-16,4656,3769,72410,36,4,70628,10848
2021-04-17,4764,3794,72410,36,4,71964,11179
2021-04-18,4968,3844,72410,36,4,72365,11314
2021-04-19,5103,3934,72410,36,4,73240,11705
2021-04-20,5407,4021,72410,33,4,74293,12102
2021-04-21,5658,4122,72410,33,4,74768,12311
2021-04-22,6017,4216,72410,33,4,75414,12677
2021-04-23,6253,4325,72410,32,4,76124,13062
2021-04-24,6504,4443,72410,32,4,76716,13385
2021-04-25,6712,4549,72410,32,4,76905,13545
2021-04-26,6850,4672,72410,32,4,77374,14034
2021-04-27,7067,4862,72410,32,4,77814,14486
2021-04-28,7253,5083,72410,32,4,78216,14973
2021-04-29,7469,5221,72410,32,4,78680,15468
2021-04-30,7661,5546,72410,32,4,79358,16138
2021-05-01,7873,5826,72410,32,4,79824,16580
2021-05-02,8034,6086,72410,34,4,79890,16729
2021-05-03,8153,6312,72410,34,4,80186,17238
2021-05-04,8345,6541,72410,34,4,80478,17752
2021-05-05,8515,6769,72410,34,4,80812,18320
2021-05-06,8678,6905,72410,33,4,81148,19134
2021-05-07,8799,7115,72410,33,4,81698,20094
2021-05-08,8936,7287,72410,32,4,82064,20770
2021-05-09,9026,7509,72410,32,4,82202,21057
2021-05-10,9089,7702,72410,32,4,82510,21818
2021-05-11,9228,7906,72410,32,4,82776,22478
2021-05-12,9332,8067,72410,32,4,83082,22822
2021-05-13,9432,8199,72410,32,4,85179,23652
2021-05-14,9486,8388,72410,32,4,87618,24757
2021-05-15,9566,8577,72410,33,4,90469,25850
2021-05-16,9653,8727,72410,34,4,93571,25866
2021-05-17,9690,8817,72410,34,4,96333,25872
2021-05-18,9733,8916,72410,34,4,96768,25877
2021-05-19,9755,9017,72410,34,4,99699,25880
2021-05-20,9795,9072,72410,34,4,107689,25901
2021-05-21,9822,9167,72410,34,4,114093,25901
2021-05-22,9856,9239,72410,34,4,120336,25903
2021-05-23,9886,9301,72410,34,4,124988,25904
2021-05-24,9902,9347,72410,34,4,130906,25908
2021-05-25,9936,9398,72410,34,4,136876,25913
2021-05-26,9950,9451,72410,34,4,142759,25919
2021-05-27,9961,9478,72410,34,4,148522,25937
2021-05-28,10196,9817,72410,33,4,154694,25951
2021-05-29,10203,9849,72410,33,4,160637,25958
2021-05-30,10217,9878,72410,33,4,163805,25959
2021-05-31,10280,9946,72410,33,4,170055,25974
2021-06-01,10311,9992,72410,33,4,175957,25990
2021-06-02,10328,10054,72410,33,4,181604,26005
2021-06-03,10355,10088,72410,33,4,185733,26014
2021-06-04,10402,10135,72410,33,4,189705,26035
2021-06-05,10416,10176,72410,31,4,196910,26060
2021-06-06,10422,10201,72410,31,4,197387,26065
2021-06-07,10423,10212,72410,31,4,203098,26083
2021-06-08,10431,10246,72410,31,4,209044,26144
2021-06-09,10442,10285,72410,31,4,213961,26163
2021-06-10,10452,10300,72410,33,4,218847,26194
2021-06-11,10460,10320,72410,33,4,228400,26289
2021-06-12,10465,10335,72410,33,4,240221,26343
2021-06-13,10465,10352,72410,33,4,240534,26347
2021-06-14,10466,10367,72410,33,4,245718,26413
2021-06-15,10476,10381,72410,33,4,252377,26496
2021-06-16,10484,10385,72410,33,4,258147,26605
2021-06-17,10497,10391,72410,34,4,264072,26675
2021-06-18,10504,10400,72410,34,4,270738,26748
2021-06-19,10514,10409,72410,34,4,281381,26912
2021-06-20,10517,10415,72410,34,4,281705,26931
2021-06-21,10520,10425,72410,33,4,290155,27026
2021-06-22,10523,10427,72410,33,4,297597,27240
2021-06-23,10526,10431,72410,33,4,304463,27471
2021-06-24,10529,10435,72410,33,4,312548,28134
2021-06-25,10533,10444,72410,33,4,328396,29664
2021-06-26,10536,10453,72410,33,4,341452,31909
2021-06-27,10542,10458,72410,33,4,346710,32965
2021-06-28,10550,10474,72410,33,4,359949,35525
2021-06-29,10558,10481,72410,31,4,372895,37884
2021-06-30,10563,10484,72410,31,4,387082,40234
2021-07-01,10564,10486,72410,31,4,397945,42423
2021-07-02,10568,10490,72410,31,4,407849,44695
2021-07-03,10570,10493,72410,31,4,418710,47632
2021-07-04,10572,10497,72410,31,4,422020,48412
2021-07-05,10572,10500,72410,31,4,430106,50866
2021-07-06,10578,10504,72410,31,4,437342,52908
2021-07-07,10581,10508,72410,31,4,444209,54606
2021-07-08,10582,10514,72410,31,4,450924,56128
2021-07-09,10583,10525,72410,31,4,458219,57873
2021-07-10,10587,10527,72410,31,4,466318,59768
2021-07-11,10589,10528,72410,31,4,468934,60334
2021-07-12,10591,10534,72410,31,4,476043,61578
2021-07-13,10592,10535,72410,31,4,486920,62607
2021-07-14,10594,10536,72410,31,4,493212,63690
2021-07-15,10594,10536,72410,31,4,499137,64514
2021-07-16,10597,10543,72410,31,4,505781,65426
2021-07-17,10598,10546,72410,31,4,510842,66554
2021-07-18,10602,10548,72410,31,4,511630,66824
2021-07-19,10608,10550,72410,31,4,514774,67549
2021-07-20,10616,10554,72410,31,4,518047,68353
2021-07-21,10623,10554,72410,31,4,520173,68953
2021-07-22,10627,10556,72410,31,4,523385,69726
2021-07-23,10633,10558,72410,31,4,526625,70567
2021-07-24,10640,10560,72410,31,4,530221,71351
2021-07-25,10640,10560,72410,31,4,531085,71518
2021-07-26,10640,10561,72410,31,4,534497,72112
2021-07-27,10642,10563,72410,31,4,538592,72646
2021-07-28,10645,10568,72410,31,4,542315,73151
2021-07-29,10646,10574,72410,31,4,546223,73618
2021-07-30,10647,10581,72410,31,4,550146,74152
2021-07-31,10653,10589,72410,31,4,556625,74817
2021-08-01,10653,10594,72410,31,4,557768,74936
2021-08-02,10653,10603,72410,31,4,561632,75344
2021-08-03,10654,10605,72410,31,4,565527,75705
2021-08-04,10655,10605,72410,31,4,568719,76092
2021-08-05,10655,10606,72410,31,4,572246,76700
2021-08-06,10655,10608,72410,31,4,576133,77418
2021-08-07,10655,10611,72410,31,4,580321,78889
2021-08-08,10656,10613,72410,31,4,581393,79477
2021-08-09,10656,10615,72410,31,4,584400,80828
2021-08-10,10657,10618,72410,31,4,587610,81895
2021-08-11,10657,10618,72410,31,4,590526,83057
2021-08-12,10658,10618,72410,31,4,593183,84741
2021-08-13,10658,10619,72410,31,4,595648,86756
2021-08-14,10658,10620,72410,31,4,598356,90398
2021-08-15,10658,10620,72410,31,4,598472,90990
2021-08-16,10660,10620,72410,31,4,600165,93608
2021-08-17,10660,10621,72410,31,4,602301,96508
2021-08-18,10660,10621,72410,31,4,603824,99226
2021-08-19,10660,10621,72410,31,4,604984,101785
2021-08-20,10660,10622,72410,31,4,606155,105036
2021-08-21,10662,10623,72410,31,4,607359,109613
2021-08-22,10662,10623,72410,31,4,607380,109653
2021-08-23,10662,10623,72410,31,4,608777,113668
2021-08-24,10662,10623,72410,31,4,609992,117810
2021-08-25,10663,10624,72410,31,4,611227,121517
2021-08-26,10666,10625,72410,31,4,612113,124820
2021-08-27,10666,10625,72410,31,4,613532,128838
2021-08-28,10666,10625,72410,31,4,613532,128838
2021-08-29,10666,10625,72410,31,4,615190,135647
2021-08-30,10666,10625,72410,31,4,616320,138360
2021-08-31,10666,10627,72410,31,4,617181,141149
2021-09-01,10666,10627,72410,31,4,618207,144435
2021-09-02,10666,10627,72410,31,4,619337,148100
2021-09-03,10668,10627,72410,31,4,620459,152298
2021-09-04,10668,10628,72410,31,4,621571,158661
2021-09-05,10668,10631,72410,31,4,621727,159109
2021-09-06,10668,10631,72410,31,4,622934,163666
2021-09-07,10668,10631,72410,31,4,624022,167475
2021-09-08,10672,10631,72410,31,4,624788,170260
2021-09-09,10672,10631,72410,31,4,625825,174558
2021-09-10,10673,10631,72410,31,4,626221,175745
2021-09-11,10673,10631,72410,31,4,627251,181157
2021-09-12,10673,10632,72410,31,4,627358,181598
2021-09-13,10673,10633,72410,31,4,628058,185272
2021-09-14,10673,10633,72410,31,4,628888,189191
2021-09-15,10673,10633,72410,31,4,629843,193566
2021-09-16,10673,10633,72410,31,4,631041,198880
2021-09-17,10673,10634,72410,31,4,633935,208027
2021-09-18,10673,10637,72410,31,4,635059,216298
2021-09-19,10673,10637,72410,31,4,635180,216846
2021-09-20,10673,10638,72410,31,4,636358,222963
2021-09-21,10673,10638,72410,31,4,637598,229417
2021-09-22,10673,10638,72410,31,4,638610,234786
2021-09-23,10673,10638,72410,31,4,639888,240933
2021-09-24,10673,10638,72410,31,4,640953,247438
2021-09-25,10673,10638,72410,31,4,642216,255477
2021-09-26,10673,10638,72410,31,4,642337,256092
2021-09-27,10673,10638,72410,31,4,643397,262123
2021-09-28,10673,10638,72410,31,4,644388,267739
2021-09-29,10673,10638,72410,31,4,645092,271374
2021-09-30,10673,10638,72410,31,4,645819,276491
2021-10-01,10673,10638,72410,31,4,646842,284835
2021-10-02,10673,10638,72410,31,4,646876,285133
2021-10-03,10673,10638,72410,31,4,647029,285955
2021-10-04,10675,10638,72410,31,4,648159,293414
2021-10-05,10675,10638,72410,31,4,649205,299745
2021-10-06,10675,10638,72410,31,4,650036,303688
2021-10-07,10675,10638,72410,31,4,650638,307507
2021-10-08,10675,10638,72410,31,4,651335,312217
2021-10-09,10675,10638,72410,31,4,651983,317080
2021-10-10,10675,10638,72410,31,4,652044,317510
2021-10-11,10677,10638,72410,31,4,652728,321662
2021-10-12,10677,10638,72410,31,4,653258,325814
2021-10-13,10678,10639,72410,31,4,653690,328158
2021-10-14,10678,10640,72410,31,4,654096,331204
2021-10-15,10678,10640,72410,31,4,654239,332235
2021-10-16,10678,10640,72410,31,4,654800,335427
2021-10-17,10679,10640,72410,31,4,654861,335807
2021-10-18,10679,10640,72410,31,4,655480,339898
2021-10-19,10679,10640,72410,31,4,655667,342118
2021-10-20,10679,10642,72410,31,4,656214,345401
2021-10-21,10681,10642,72410,31,4,656732,348786
2021-10-22,10681,10642,72410,31,4,657198,352146
2021-10-23,10681,10642,72410,31,4,657914,355836
2021-10-24,10681,10642,72410,31,4,657951,356011
2021-10-25,10681,10642,72410,31,4,658674,359482
2021-10-26,10681,10642,72410,31,4,659285,362724
2021-10-27,10681,10642,72410,31,4,659864,365195
2021-10-28,10681,10642,72410,31,4,660248,367194
2021-10-29,10681,10642,72410,31,4,660648,369465
2021-10-30,10681,10643,72410,31,4,660750,370235
2021-10-31,10681,10644,72410,31,4,660753,370255
2020-03-25,3,0,0,0,0,0,0
2020-03-26,3,0,0,0,0,0,0
2020-03-27,3,0,0,0,0,0,0
2020-03-28,3,0,0,0,0,0,0
2020-03-29,5,0,0,0,0,0,0
2020-03-30,5,0,0,0,0,0,0
2020-03-31,5,0,0,0,0,0,0
2020-04-01,5,0,0,0,0,0,0
2020-04-02,5,0,220,0,0,0,0
2020-04-03,6,0,220,0,0,0,0
2020-04-04,7,0,220,0,0,0,0
2020-04-05,7,0,220,0,0,0,0
2020-04-06,7,0,220,0,0,0,0
2020-04-07,7,0,220,0,0,0,0
2020-04-08,7,0,220,0,0,0,0
2020-04-09,7,0,344,0,0,0,0
2020-04-10,7,1,354,0,0,0,0
2020-04-11,7,5,354,0,0,0,0
2020-04-12,7,5,406,0,0,0,0
2020-04-13,7,5,440,0,0,0,0
2020-04-14,7,5,479,0,0,0,0
2020-04-15,7,6,556,0,0,0,0
2020-04-16,7,6,611,0,0,0,0
2020-04-17,7,6,673,0,0,0,0
2020-04-18,7,6,758,0,0,0,0
2020-04-19,7,7,826,0,0,0,0
2020-04-20,7,7,901,0,0,0,0
2020-04-21,7,7,1004,0,0,0,0
2020-04-22,7,7,1116,0,0,0,0
2020-04-23,7,7,1206,0,0,0,0
2020-04-24,7,7,1206,0,0,0,0
2020-04-25,7,7,1206,0,0,0,0
2020-04-26,7,7,1206,0,0,0,0
2020-04-27,7,7,1541,0,0,0,0
2020-04-28,7,7,1776,0,0,0,0
2020-04-29,7,7,1871,0,0,0,0
2020-04-30,7,7,2031,0,0,0,0
2020-05-01,7,7,2181,0,0,0,0
2020-05-02,7,7,2372,0,0,0,0
2020-05-03,7,7,2548,0,0,0,0
2020-05-04,7,7,2899,0,0,0,0
2020-05-05,7,7,3096,0,0,0,0
2020-05-06,7,7,3411,0,0,0,0
2020-05-07,7,7,3411,0,0,0,0
2020-05-08,7,7,4140,0,0,0,0
2020-05-09,7,7,4524,0,0,0,0
2020-05-10,7,7,4848,0,0,0,0
2020-05-11,7,7,5307,0,0,0,0
2020-05-12,7,7,5307,0,0,0,0
2020-05-13,7,7,5307,0,0,0,0
2020-05-14,15,7,6736,0,0,0,0
2020-05-15,15,7,7304,0,0,0,0
2020-05-16,20,7,8011,0,0,0,0
2020-05-17,29,7,8785,0,0,0,0
2020-05-18,38,7,8785,0,0,0,0
2020-05-19,46,7,9549,0,0,0,0
2020-05-20,50,7,10136,0,0,0,0
2020-05-21,52,7,10859,0,0,0,0
2020-05-22,54,16,11362,0,0,0,0
2020-05-23,55,16,11945,0,0,0,0
2020-05-24,66,16,12499,0,0,0,0
2020-05-25,67,19,12860,0,0,0,0
2020-05-26,67,28,13303,0,0,0,0
2020-05-27,68,37,13911,0,0,0,0
2020-05-28,69,38,14782,0,0,0,0
2020-05-29,69,41,16141,0,0,0,0
2020-05-30,70,42,17871,0,0,0,0
2020-05-31,71,44,19491,0,0,0,0
2020-06-01,73,50,20780,0,0,0,0
2020-06-02,79,57,22378,0,0,0,0
2020-06-03,126,57,23816,0,0,0,0
2020-06-04,166,57,25300,0,0,0,0
2020-06-05,196,65,26208,0,0,0,0
2020-06-06,267,65,27402,0,0,0,0
2020-06-07,300,65,29739,0,0,0,0
2020-06-08,330,67,31455,0,0,0,0
2020-06-09,359,67,32194,0,0,0,0
2020-06-10,387,67,35332,0,0,0,0
2020-06-11,417,67,37858,0,0,0,0
2020-06-12,463,69,39298,0,0,0,0
2020-06-13,523,70,40723,0,0,0,0
2020-06-14,564,74,41835,0,0,0,0
2020-06-15,592,85,42703,0,0,0,0
2020-06-16,629,85,44378,0,0,0,0
2020-06-17,656,96,45685,0,0,0,0
2020-06-18,705,109,46996,0,0,0,0
2020-06-19,725,118,49718,0,0,0,0
2020-06-20,754,129,51404,0,0,0,0
2020-06-21,818,135,52301,0,0,0,0
2020-06-22,864,152,53050,0,1,0,0
2020-06-23,909,205,54781,0,2,0,0
2020-06-24,951,289,56925,0,2,0,0
2020-06-25,995,335,58584,0,2,0,0
2020-06-26,1039,370,60350,0,2,0,0
2020-06-27,1128,420,61687,0,2,0,0
2020-06-28,1198,478,62945,0,3,0,0
2020-06-29,1251,524,64375,0,3,0,0
2020-06-30,1315,596,66491,0,3,0,0
2020-07-01,1387,670,67822,0,4,0,0
2020-07-02,1482,734,70738,0,4,0,0
2020-07-03,1576,772,72691,0,4,0,0
2020-07-04,1684,825,74314,0,6,0,0
2020-07-05,1761,936,75791,0,7,0,0
2020-07-06,1813,1061,77033,0,7,0,0
2020-07-07,1903,1156,79864,0,8,0,0
2020-07-08,2039,1207,82555,0,8,0,0
2020-07-09,2151,1273,84945,0,9,0,0
2020-07-10,2251,1347,87865,0,9,0,0
2020-07-11,2368,1428,90817,0,12,0,0
2020-07-12,2453,1487,92191,0,14,0,0
2020-07-13,2583,1540,93968,0,17,0,0
2020-07-14,2753,1607,96692,0,18,0,0
2020-07-15,2951,1674,99234,0,18,0,0
2020-07-16,3108,1817,101554,0,19,0,0
2020-07-17,3304,1946,103527,0,21,0,0
2020-07-18,3484,2038,105731,0,21,0,0
2020-07-19,3657,2218,107266,0,22,0,0
2020-07-20,3853,2361,108459,0,23,0,0
2020-07-21,4027,2449,111296,0,26,0,0
2020-07-22,4176,2541,114309,0,28,0,0
2020-07-23,4350,2655,117321,0,29,0,0
2020-07-24,4540,2865,119455,0,29,0,0
2020-07-25,4686,3047,121771,0,33,0,0
2020-07-26,4861,3277,123130,0,35,0,0
2020-07-27,5119,3410,124746,0,36,0,0
2020-07-28,5287,3595,126655,0,36,0,0
2020-07-29,5489,3784,128289,0,39,0,0
2020-07-30,5704,4005,129719,0,42,0,0
2020-07-31,5913,4211,131318,0,45,0,0
2020-08-01,6193,4438,132830,0,48,0,0
2020-08-02,6530,4668,134395,0,53,0,0
2020-08-03,6816,4876,135692,0,56,0,0
2020-08-04,7075,5114,137575,0,60,0,0
2020-08-05,7423,5287,139566,0,64,0,0
2020-08-06,7614,5453,142192,0,66,0,0
2020-08-07,7947,5595,144814,0,70,0,0
2020-08-08,8206,5802,147138,0,72,0,0
2020-08-09,8712,5995,149304,0,75,0,0
2020-08-10,9029,6208,151202,0,80,0,0
2020-08-11,9444,6480,153792,0,86,0,0
2020-08-12,9924,6641,156498,0,89,0,0
2020-08-13,10494,6912,159159,0,91,0,0
2020-08-14,10970,7157,162126,0,93,0,0
2020-08-15,11339,7488,163874,0,98,0,0
2020-08-16,11639,7775,165356,0,104,0,0
2020-08-17,11994,8058,167381,0,111,0,0
2020-08-18,12333,8356,170125,0,116,0,0
2020-08-19,12675,8713,172549,0,124,0,0
2020-08-20,13099,9063,175100,0,126,0,0
2020-08-21,13484,9540,178175,0,135,0,0
2020-08-22,13790,10019,179836,0,140,0,0
2020-08-23,13999,10472,180716,0,144,0,0
2020-08-24,14138,10909,182409,0,148,0,0
2020-08-25,14530,11224,184872,0,157,0,0
2020-08-26,15027,11511,187140,0,165,0,0
2020-08-27,15483,11867,189667,0,171,0,0
2020-08-28,16006,12296,192589,0,175,0,0
2020-08-29,16553,12729,195084,0,178,0,0
2020-08-30,17004,13186,197216,0,183,0,0
2020-08-31,17418,13577,199224,0,192,0,0
2020-09-01,18006,13850,202730,0,194,0,0
2020-09-02,18642,14059,204438,0,204,0,0
2020-09-03,19355,14361,206760,0,212,0,0
2020-09-04,19863,14747,208917,0,220,0,0
2020-09-05,20455,15281,211048,0,229,0,0
2020-09-06,20829,15839,212150,0,236,0,0
2020-09-07,21173,16427,213469,0,245,0,0
2020-09-08,21630,16875,215345,0,256,0,0
2020-09-09,22251,17156,217485,0,262,0,0
2020-09-10,22890,17592,219666,0,268,0,0
2020-09-11,23445,18065,221433,0,276,0,0
2020-09-12,24185,18576,223892,0,286,0,0
2020-09-13,24592,19129,225051,0,290,0,0
2020-09-14,24898,19648,225910,0,304,0,0
2020-09-15,25511,20094,227810,0,315,0,0
2020-09-16,26139,20445,229876,0,319,0,0
2020-09-17,26783,20844,231801,0,327,0,0
2020-09-18,27379,21314,233674,0,335,0,0
2020-09-19,28022,21760,235787,0,342,0,0
2020-09-20,28429,22297,237198,0,351,0,0
2020-09-21,28753,22726,238343,0,360,0,0
2020-09-22,29343,23462,240206,0,368,0,0
2020-09-23,29879,23857,242078,0,376,0,0
2020-09-24,30552,24347,244189,0,383,0,0
2020-09-25,31071,25071,246170,0,386,0,0
2020-09-26,31574,25759,248153,0,391,0,0
2020-09-27,31958,26460,249581,0,401,0,0
2020-09-28,32396,27072,251033,0,407,0,0
2020-09-29,32777,27781,252783,0,419,0,0
2020-09-30,33418,28125,254801,0,428,0,0
2020-10-01,33942,28525,256897,0,440,0,0
2020-10-02,34455,29004,258285,0,442,0,0
2020-10-03,34900,29527,259777,0,450,0,0
2020-10-04,35328,30033,260955,0,456,0,0
2020-10-05,35719,30456,262241,0,460,0,0
2020-10-06,36238,31050,264139,0,468,0,0
2020-10-07,36670,31444,265959,0,477,0,0
2020-10-08,37102,31902,267362,0,484,0,0
2020-10-09,37591,32317,269205,0,491,0,0
2020-10-10,37934,32777,270616,0,499,0,0
2020-10-11,38366,33203,271962,0,507,0,0
2020-10-12,38674,33698,273404,0,511,0,0
2020-10-13,39082,34252,274974,0,514,0,0
2020-10-14,39438,34731,276457,0,519,0,0
2020-10-15,39770,35161,278039,0,525,0,0
2020-10-16,40091,35610,279295,0,531,0,0
2020-10-17,40400,36035,280703,0,538,0,0
2020-10-18,40587,36395,281949,0,544,0,0
2020-10-19,40746,36914,282691,0,549,0,0
2020-10-20,41031,37275,284193,0,555,0,0
2020-10-21,41339,37683,285455,0,557,0,0
2020-10-22,41586,38031,286711,0,564,0,0
2020-10-23,41813,38421,287887,0,568,0,0
2020-10-24,42031,38769,289332,0,570,0,0
2020-10-25,42242,39090,290350,0,576,0,0
2020-10-26,42532,39433,291630,0,582,0,0
2020-10-27,42747,39778,293591,0,585,0,0
2020-10-28,42968,39974,295392,0,592,0,0
2020-10-29,43201,40168,297075,0,597,0,0
2020-10-30,43416,40409,298792,0,602,0,0
2020-10-31,43626,40678,300548,0,604,0,0
2020-11-01,43768,40915,301440,0,609,0,0
2020-11-02,43954,41123,302832,0,616,0,0
2020-11-03,44189,41362,304544,0,618,0,0
2020-11-04,44372,41611,306425,0,626,0,0
2020-11-05,44544,41849,308011,0,630,0,0
2020-11-06,44747,42056,309751,0,633,0,0
2020-11-07,44916,42239,311014,0,641,0,0
2020-11-08,45065,42446,312780,0,643,0,0
2020-11-09,45209,42678,314183,0,647,0,0
2020-11-10,45389,42877,315761,0,651,0,0
2020-11-11,45498,43029,317230,0,656,0,0
2020-11-12,45605,43221,318541,0,656,0,0
2020-11-13,45761,43388,320092,0,658,0,0
2020-11-14,45845,43533,321050,0,659,0,0
2020-11-15,45903,43656,321769,0,662,0,0
2020-11-16,46028,43941,322989,0,663,0,0
2020-11-17,46182,44132,324649,0,667,0,0
2020-11-18,46344,44310,326365,0,670,0,0
2020-11-19,46480,44467,327986,0,670,0,0
2020-11-20,46632,44665,329749,0,672,0,0
2020-11-21,46748,44812,331599,0,675,0,0
2020-11-22,46826,44979,332738,0,677,0,0
2020-11-23,46901,45083,334198,0,677,0,0
2020-11-24,47068,45168,336202,0,679,0,0
2020-11-25,47193,45229,338144,0,683,0,0
2020-11-26,47341,45340,340036,0,685,0,0
2020-11-27,47491,45492,342681,0,686,0,0
2020-11-28,47689,45655,345201,0,686,0,0
2020-11-29,47804,45790,347199,0,687,0,0
2020-11-30,47963,45940,348871,0,688,0,0
